tid,title,url,image_url,year,action,scifi,drama,romance
tt1078912,Night at the Museum: Battle of the Smithsonian  ,http://www.imdb.com/title/tt1078912/,https://m.media-amazon.com/images/M/MV5BMGZjZDE2NjUtMzVkNy00N2UyLTg5MjYtYzY1ZmM1YWY3ZTZmXkEyXkFqcGdeQXVyNjk1Njg5NTA@..jpg,2009,True,False,False,False
tt1080016,Ice Age: Dawn of the Dinosaurs  ,http://www.imdb.com/title/tt1080016/,https://m.media-amazon.com/images/M/MV5BMTMzNDkzMTcyOV5BMl5BanBnXkFtZTcwNDIzMjM2MQ@@..jpg,2009,True,False,False,False
tt1081396,Alone             ,http://www.imdb.com/title/tt1081396/,https://m.media-amazon.com/images/M/MV5BMTk3ODQyMDkwNF5BMl5BanBnXkFtZTgwOTU4MTEzMjE@..jpg,2007,False,False,True,False
tt1081935,Baarìa  ,http://www.imdb.com/title/tt1081935/,https://m.media-amazon.com/images/M/MV5BMTk0NjMwMjE1Nl5BMl5BanBnXkFtZTcwOTYyMDc5Mg@@..jpg,2009,False,False,True,False
tt1082601,Fighting  ,http://www.imdb.com/title/tt1082601/,https://m.media-amazon.com/images/M/MV5BMTk5NjM3MjA5Nl5BMl5BanBnXkFtZTcwODI2MTQ0Mg@@..jpg,2009,True,False,True,False
tt1084950,Rachel Getting Married  ,http://www.imdb.com/title/tt1084950/,https://m.media-amazon.com/images/M/MV5BMTU4MTQ0MzQwOF5BMl5BanBnXkFtZTcwODY1NDI5MQ@@..jpg,2008,False,False,True,True
tt1087461,Megan Is Missing  ,http://www.imdb.com/title/tt1087461/,https://m.media-amazon.com/images/M/MV5BMTU0NzYxNjIzM15BMl5BanBnXkFtZTcwOTU0NDM1Mw@@..jpg,2011,False,False,True,False
tt1091722,Adventureland  ,http://www.imdb.com/title/tt1091722/,https://m.media-amazon.com/images/M/MV5BMTI1NTYyMjA2N15BMl5BanBnXkFtZTcwNjU1OTA0Mg@@..jpg,2009,False,False,True,True
tt1092026,Paul  ,http://www.imdb.com/title/tt1092026/,https://m.media-amazon.com/images/M/MV5BMTQzNzAwMTM3MV5BMl5BanBnXkFtZTcwNTE1MTAzNA@@..jpg,2011,False,True,False,False
tt1092634,Shanghai  ,http://www.imdb.com/title/tt1092634/,https://m.media-amazon.com/images/M/MV5BMjA0NzMzOTY3MF5BMl5BanBnXkFtZTgwMjA3NDY2NjE@..jpg,2010,False,False,True,True
tt1093357,The Darkest Hour  ,http://www.imdb.com/title/tt1093357/,https://m.media-amazon.com/images/M/MV5BMzZjNGNjZDEtMWMxOC00YTM4LTg4ZWMtOTgxZjY1NWRlM2Y4XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,2011,True,True,False,False
tt1093842,My Winnipeg  ,http://www.imdb.com/title/tt1093842/,https://m.media-amazon.com/images/M/MV5BMjE2Nzk1MjE4OV5BMl5BanBnXkFtZTcwNjk2ODA3MQ@@..jpg,2007,False,False,True,False
tt1094249,Hotel Chevalier  ,http://www.imdb.com/title/tt1094249/,https://m.media-amazon.com/images/M/MV5BYjgxNWZkNmEtZTlkOS00NmU3LTllYzctOTdiMmFjZTc0ZmM3XkEyXkFqcGdeQXVyOTU3ODk4MQ@@..jpg,2007,False,False,True,False
tt1095217,The Bad Lieutenant: Port of Call - New Orleans  ,http://www.imdb.com/title/tt1095217/,https://m.media-amazon.com/images/M/MV5BMTcyMzY0NTMzMF5BMl5BanBnXkFtZTcwMTc1MjY4Mg@@..jpg,2009,False,False,True,False
tt1099196,Dil Dosti Etc  ,http://www.imdb.com/title/tt1099196/,https://m.media-amazon.com/images/M/MV5BOWZlNzllNmYtOTQwNi00Y2RkLWE4OGItZjEyODQ4YWI4YWMzXkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2007,False,False,True,False
tt1102112,Chimera             ,http://www.imdb.com/title/tt1102112/,https://m.media-amazon.com/images/M/MV5BMjIzNTExNDEzNF5BMl5BanBnXkFtZTgwMjc2MTg0MjE@..jpg,2007,True,False,False,False
tt1104001,Tron  ,http://www.imdb.com/title/tt1104001/,https://m.media-amazon.com/images/M/MV5BMTk4NTk4MTk1OF5BMl5BanBnXkFtZTcwNTE2MDIwNA@@..jpg,2010,True,True,False,False
tt1104806,One Week  ,http://www.imdb.com/title/tt1104806/,https://m.media-amazon.com/images/M/MV5BMTY4MjQ1NTgwOF5BMl5BanBnXkFtZTcwNDM1NTc0Mg@@..jpg,2008,False,False,True,False
tt1111422,The Taking of Pelham 123  ,http://www.imdb.com/title/tt1111422/,https://m.media-amazon.com/images/M/MV5BMTU3NzA4MDcwNV5BMl5BanBnXkFtZTcwMDAyNzc1Mg@@..jpg,2009,True,False,False,False
tt1112782,Thick as Thieves  ,http://www.imdb.com/title/tt1112782/,https://m.media-amazon.com/images/M/MV5BMTg3NzI4MzAzN15BMl5BanBnXkFtZTcwMTM0OTY3Mw@@..jpg,2009,True,False,False,False
tt1113810,Mim mesle madar  ,http://www.imdb.com/title/tt1113810/,https://m.media-amazon.com/images/M/MV5BNzY0MWM1ZmItODJjZi00NTFmLWJkNmQtMTM1ZmFiYTJhOGY2XkEyXkFqcGdeQXVyMzU1OTM4NDU@..jpg,2006,False,False,True,False
tt1114740,Paul Blart: Mall Cop  ,http://www.imdb.com/title/tt1114740/,https://m.media-amazon.com/images/M/MV5BMTM2NzA1MzE1NF5BMl5BanBnXkFtZTcwOTYyNDIzMg@@..jpg,2009,True,False,False,False
tt1117563,Batman: Gotham Knight  ,http://www.imdb.com/title/tt1117563/,https://m.media-amazon.com/images/M/MV5BM2I0YTFjOTUtMWYzNC00ZTgyLTk2NWEtMmE3N2VlYjEwN2JlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2008,True,False,False,False
tt1117788,Guardian Angels             ,http://www.imdb.com/title/tt1117788/,https://m.media-amazon.com/images/M/MV5BMTQwOTIyMzQyNF5BMl5BanBnXkFtZTgwNzQzNDEzMjE@..jpg,2007,False,False,True,False
tt1124039,Echelon Conspiracy  ,http://www.imdb.com/title/tt1124039/,https://m.media-amazon.com/images/M/MV5BMTg2NzQzNzQ2NF5BMl5BanBnXkFtZTcwOTE5MTMyMg@@..jpg,2009,True,False,False,False
tt1125300,Defective Man!  ,http://www.imdb.com/title/tt1125300/,https://m.media-amazon.com/images/M/MV5BNTU5YjgwNzUtNjE5Ny00YTBjLWEwMTktMWI2MjVhZmNiYzlhXkEyXkFqcGdeQXVyNTk1MjM3Ng@@..jpg,2009,True,False,False,False
tt1126618,Morning Glory  ,http://www.imdb.com/title/tt1126618/,https://m.media-amazon.com/images/M/MV5BMTYxNDM1NTQ4N15BMl5BanBnXkFtZTcwOTQ0Njg5Mw@@..jpg,2010,False,False,True,True
tt1127715,Sin nombre  ,http://www.imdb.com/title/tt1127715/,https://m.media-amazon.com/images/M/MV5BMTkxMTQ0NjgwNV5BMl5BanBnXkFtZTcwNzM5MjIzMg@@..jpg,2009,False,False,True,False
tt1127877,Cold Souls  ,http://www.imdb.com/title/tt1127877/,https://m.media-amazon.com/images/M/MV5BMTMwMjA1ODA4OF5BMl5BanBnXkFtZTcwMjA3NjU2Mg@@..jpg,2009,False,False,True,False
tt1130988,JCVD  ,http://www.imdb.com/title/tt1130988/,https://m.media-amazon.com/images/M/MV5BNDAwMDg5MTY1N15BMl5BanBnXkFtZTcwMTU1MjcwMg@@..jpg,2008,False,False,True,False
tt1132623,You Don't Know Jack  ,http://www.imdb.com/title/tt1132623/,https://m.media-amazon.com/images/M/MV5BMTQ3MTYwODQwNV5BMl5BanBnXkFtZTcwMjQzNzI0Mw@@..jpg,2010,False,False,True,False
tt1133985,Green Lantern  ,http://www.imdb.com/title/tt1133985/,https://m.media-amazon.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@..jpg,2011,True,True,False,False
tt1135487,Duplicity  ,http://www.imdb.com/title/tt1135487/,https://m.media-amazon.com/images/M/MV5BMjE2MTg2MzU2NF5BMl5BanBnXkFtZTcwMTMyNjkxMg@@..jpg,2009,False,False,False,True
tt1135503,Julie & Julia  ,http://www.imdb.com/title/tt1135503/,https://m.media-amazon.com/images/M/MV5BMzA4NjA2NjI2NV5BMl5BanBnXkFtZTcwOTEzNzI2Mg@@..jpg,2009,False,False,True,True
tt1135952,White Material  ,http://www.imdb.com/title/tt1135952/,https://m.media-amazon.com/images/M/MV5BMTUyNzQxMDQ0MF5BMl5BanBnXkFtZTcwMTkxMDcwNA@@..jpg,2009,False,False,True,False
tt1136608,District 9  ,http://www.imdb.com/title/tt1136608/,https://m.media-amazon.com/images/M/MV5BYmQ5MzFjYWMtMTMwNC00ZGU5LWI3YTQtYzhkMGExNGFlY2Q0XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,2009,True,True,False,False
tt1139282,Stolen Lives  ,http://www.imdb.com/title/tt1139282/,https://m.media-amazon.com/images/M/MV5BMTg4MDQ3MTEyMV5BMl5BanBnXkFtZTcwNzc2NDkxMw@@..jpg,2009,False,False,True,False
tt1139628,The Simpsons Game  ,http://www.imdb.com/title/tt1139628/,https://m.media-amazon.com/images/M/MV5BYzlhMDg2YTItNmRjNS00MDdjLTlhMTItMWQ4M2FiMjgwYjM2XkEyXkFqcGdeQXVyMjYwNDA2MDE@..jpg,2007,True,False,False,False
tt1148327,Ballin'             ,http://www.imdb.com/title/tt1148327/,https://m.media-amazon.com/images/M/MV5BMjEzNjMyOTQxM15BMl5BanBnXkFtZTgwMDY3MjEzMjE@..jpg,2007,True,False,False,False
tt1151139,Tribes             ,http://www.imdb.com/title/tt1151139/,https://m.media-amazon.com/images/M/MV5BODQ3MDM1NTUwMV5BMl5BanBnXkFtZTgwNTc1Mzg0MjE@..jpg,2008,True,False,False,False
tt1151359,Leaves of Grass  ,http://www.imdb.com/title/tt1151359/,https://m.media-amazon.com/images/M/MV5BMjI1MzE2ODI1NV5BMl5BanBnXkFtZTcwNDkwNzAyMw@@..jpg,2009,False,False,True,False
tt1152398,Beastly  ,http://www.imdb.com/title/tt1152398/,https://m.media-amazon.com/images/M/MV5BMzUzMTcxMTEzNV5BMl5BanBnXkFtZTcwMTcwNjcxNA@@..jpg,2011,False,False,True,True
tt1152836,Public Enemies  ,http://www.imdb.com/title/tt1152836/,https://m.media-amazon.com/images/M/MV5BMGI4YTIxMDQtNDlmNC00ZDJhLWIyZGItM2QyODRiMTEzN2ViXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2009,False,False,True,False
tt1153706,Dance Flick  ,http://www.imdb.com/title/tt1153706/,https://m.media-amazon.com/images/M/MV5BMTM0OTQzMDMyOV5BMl5BanBnXkFtZTcwODk3MzQwMg@@..jpg,2009,True,False,False,False
tt1154572,Slaughterhouse on the Prairie             ,http://www.imdb.com/title/tt1154572/,https://m.media-amazon.com/images/M/MV5BMTc1OTk0Njg4MV5BMl5BanBnXkFtZTgwNjA1Mjk0MjE@..jpg,2007,False,True,False,False
tt1156173,Vincere  ,http://www.imdb.com/title/tt1156173/,https://m.media-amazon.com/images/M/MV5BMjIyOTAwMjAzOF5BMl5BanBnXkFtZTcwODc1ODM2Mg@@..jpg,2009,False,False,True,False
tt1156466,Undisputed III: Redemption  ,http://www.imdb.com/title/tt1156466/,https://m.media-amazon.com/images/M/MV5BMTc0YzA4YjQtZGZkMi00ZmRjLWFmM2ItMDcxZTYzZGU3ZTI1XkEyXkFqcGdeQXVyNDQ2MTMzODA@..jpg,2010,True,False,True,False
tt1158105,Ryôki teki na kanojo             ,http://www.imdb.com/title/tt1158105/,https://m.media-amazon.com/images/M/MV5BMDUzNTJiMmYtYTUyZi00M2NmLTk5ODYtNWZhNWQ1ODk3ZDI0XkEyXkFqcGdeQXVyNDE2NjE1Njc@..jpg,2008,False,False,True,False
tt1158936,Eden à l'Ouest  ,http://www.imdb.com/title/tt1158936/,https://m.media-amazon.com/images/M/MV5BM2M5ZjZmNjgtOWJhMS00MTE3LWE5ZmMtODQ2ZmJlZTdhOTMzXkEyXkFqcGdeQXVyNTE0MDY4Mjk@..jpg,2009,False,False,True,False
tt1165253,Bi-mong  ,http://www.imdb.com/title/tt1165253/,https://m.media-amazon.com/images/M/MV5BNDlmZWQ3MWItNTE2OC00Yjk2LThiYjktN2M0ZTllZGU1YjhkXkEyXkFqcGdeQXVyNTY2MTMwOTQ@..jpg,2008,False,False,True,False
tt1166100,Ghajini  ,http://www.imdb.com/title/tt1166100/,https://m.media-amazon.com/images/M/MV5BMjU4N2ZlYTktNTFlNy00OGZmLWEwZWQtZDllMjk1MzhiZDEzXkEyXkFqcGdeQXVyODE0NjUxNzY@..jpg,2008,True,False,True,False
tt1169809,Book of Blood  ,http://www.imdb.com/title/tt1169809/,https://m.media-amazon.com/images/M/MV5BMTA2OTcyODgxNDVeQTJeQWpwZ15BbWU3MDg5OTU4NjI@..jpg,2009,False,False,True,False
tt1172233,Whip It  ,http://www.imdb.com/title/tt1172233/,https://m.media-amazon.com/images/M/MV5BNDM1NzkzMjQ4NF5BMl5BanBnXkFtZTcwMDE3Nzk3Mg@@..jpg,2009,False,False,True,False
tt1173745,Revanche  ,http://www.imdb.com/title/tt1173745/,https://m.media-amazon.com/images/M/MV5BMTk5NzU2MTQzOV5BMl5BanBnXkFtZTcwMzA2NDIzMg@@..jpg,2008,False,False,True,True
tt1174730,City Island  ,http://www.imdb.com/title/tt1174730/,https://m.media-amazon.com/images/M/MV5BMTM1MTY2Mjk0Nl5BMl5BanBnXkFtZTcwMDYxODkxMw@@..jpg,2009,False,False,True,False
tt1174732,An Education  ,http://www.imdb.com/title/tt1174732/,https://m.media-amazon.com/images/M/MV5BMTg4NjgzOTc0MF5BMl5BanBnXkFtZTcwOTc2OTE3Mg@@..jpg,2009,False,False,True,False
tt1176740,Away We Go  ,http://www.imdb.com/title/tt1176740/,https://m.media-amazon.com/images/M/MV5BMTYxNzE3NjAwMl5BMl5BanBnXkFtZTcwODkxOTI0Mg@@..jpg,2009,False,False,True,True
tt1176897,Embrace  ,http://www.imdb.com/title/tt1176897/,https://m.media-amazon.com/images/M/MV5BMWM5ZDg1ZmUtZWVkYy00ZGRmLTlkNGQtYWFjNmMzYTVhYTcyXkEyXkFqcGdeQXVyMDYxNDUzOA@@..jpg,2007,False,False,True,False
tt1176960,One Two Three  ,http://www.imdb.com/title/tt1176960/,https://m.media-amazon.com/images/M/MV5BMjA0OTgzNjA1Ml5BMl5BanBnXkFtZTgwNjg3MjcwMzE@..jpg,2008,True,False,True,False
tt1179025,Les aventures extraordinaires d'Adèle Blanc-Sec  ,http://www.imdb.com/title/tt1179025/,https://m.media-amazon.com/images/M/MV5BZjFkOTkyYzMtNWM1My00OGY3LTlhZmYtM2I0ZDNmMjVhY2RhXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,2010,True,False,False,False
tt1179034,From Paris with Love  ,http://www.imdb.com/title/tt1179034/,https://m.media-amazon.com/images/M/MV5BODAwMDFjNjktMWY2Mi00MmVhLWI0MjYtNzg4OTI0NzA5YzBjXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,2010,True,False,False,False
tt1179794,TiMER  ,http://www.imdb.com/title/tt1179794/,https://m.media-amazon.com/images/M/MV5BMTU0NTkxMjUwM15BMl5BanBnXkFtZTcwNDEyMzI0Mw@@..jpg,2009,False,False,True,False
tt1182937,Rab Ne Bana Di Jodi  ,http://www.imdb.com/title/tt1182937/,https://m.media-amazon.com/images/M/MV5BNjk5MzcxZWQtMzkwMC00OTViLTgzNzctZTIyMTE5ZDY4ZDU1XkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2008,False,False,True,False
tt1182972,Bachna Ae Haseeno  ,http://www.imdb.com/title/tt1182972/,https://m.media-amazon.com/images/M/MV5BMjAyNzkyNjAwOF5BMl5BanBnXkFtZTgwNTM1NTYyNTM@..jpg,2008,False,False,True,True
tt1183252,Chocolate  ,http://www.imdb.com/title/tt1183252/,https://m.media-amazon.com/images/M/MV5BMDY4YThkOWEtOWQyYy00MjRhLTg0YzctNDhlNzg4MGRkYmEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2008,True,False,True,False
tt1185420,Dostana  ,http://www.imdb.com/title/tt1185420/,https://m.media-amazon.com/images/M/MV5BOTE0NDU1ZTctYjRjYS00OTEyLTkzOWQtNmRiNDg5ZDU1ODBiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg,2008,False,False,True,True
tt1185834,Star Wars: The Clone Wars  ,http://www.imdb.com/title/tt1185834/,https://m.media-amazon.com/images/M/MV5BMTI1MDIwMTczOV5BMl5BanBnXkFtZTcwNTI4MDE3MQ@@..jpg,2008,True,False,False,False
tt1186369,Le silence de Lorna  ,http://www.imdb.com/title/tt1186369/,https://m.media-amazon.com/images/M/MV5BMTQzMjA1MTY1MF5BMl5BanBnXkFtZTcwOTExNTA4MQ@@..jpg,2008,False,False,True,False
tt1187595,Hoping to Get an Allowance             ,http://www.imdb.com/title/tt1187595/,https://m.media-amazon.com/images/M/MV5BMTU5NzI3ODIxNV5BMl5BanBnXkFtZTgwMzE0MTEzMjE@..jpg,2006,True,False,False,False
tt1188996,My Name Is Khan  ,http://www.imdb.com/title/tt1188996/,https://m.media-amazon.com/images/M/MV5BMTUyMTA4NDYzMV5BMl5BanBnXkFtZTcwMjk5MzcxMw@@..jpg,2010,False,False,True,True
tt1190539,Chugyeogja  ,http://www.imdb.com/title/tt1190539/,https://m.media-amazon.com/images/M/MV5BY2ViOTU5MDQtZTRiZi00YjViLWFiY2ItOTRhNWYyN2ZiMzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2008,False,False,True,False
tt1197624,Law Abiding Citizen  ,http://www.imdb.com/title/tt1197624/,https://m.media-amazon.com/images/M/MV5BMTMyODY1NTg1N15BMl5BanBnXkFtZTcwMTUyODI4Mg@@..jpg,2009,False,False,True,False
tt1197628,Observe and Report  ,http://www.imdb.com/title/tt1197628/,https://m.media-amazon.com/images/M/MV5BMjA2MzMzODExOF5BMl5BanBnXkFtZTcwMjkzNzA0Mg@@..jpg,2009,False,False,True,False
tt1201133,Assassin's Creed II  ,http://www.imdb.com/title/tt1201133/,https://m.media-amazon.com/images/M/MV5BNzczOTI3OTgxMl5BMl5BanBnXkFtZTgwNTcwOTU1MDE@..jpg,2009,True,False,False,False
tt1201167,Funny People  ,http://www.imdb.com/title/tt1201167/,https://m.media-amazon.com/images/M/MV5BNWU0ZDllZWEtNWI4ZC00YjIzLTk3YjMtZmE0MmFiNzg4MmRlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2009,False,False,True,False
tt1205537,Jack Ryan: Shadow Recruit  ,http://www.imdb.com/title/tt1205537/,https://m.media-amazon.com/images/M/MV5BMTY2MDkxNzYwNl5BMl5BanBnXkFtZTgwOTM2MjE5MDE@..jpg,2014,True,False,False,False
tt1206543,Out of the Furnace  ,http://www.imdb.com/title/tt1206543/,https://m.media-amazon.com/images/M/MV5BMTc2MTQ4MDU4NV5BMl5BanBnXkFtZTgwOTU1ODgzMDE@..jpg,2013,False,False,True,False
tt1215172,We Need to Talk About Kieran  ,http://www.imdb.com/title/tt1215172/,https://m.media-amazon.com/images/M/MV5BMTg3MDI2NTI5MV5BMl5BanBnXkFtZTcwNTg3NTg2MQ@@..jpg,2011,False,False,False,True
tt1217070,Triage  ,http://www.imdb.com/title/tt1217070/,https://m.media-amazon.com/images/M/MV5BMzkzOTIyNjE0Nl5BMl5BanBnXkFtZTcwNDY5MDY5Mg@@..jpg,2009,False,False,True,False
tt1219024,Castle             ,http://www.imdb.com/title/tt1219024/,https://m.media-amazon.com/images/M/MV5BMjM2NjU0ODU0NF5BMl5BanBnXkFtZTgwMDAwMzg5NjE@..jpg,2009,False,False,True,False
tt1220634,Resident Evil: Afterlife  ,http://www.imdb.com/title/tt1220634/,https://m.media-amazon.com/images/M/MV5BZjRlMGQ0NmUtM2U2Ny00MTk3LTg5NjAtN2M3Y2JmZjllNjJlXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,2010,True,False,False,False
tt1221139,Welcome to Sajjanpur  ,http://www.imdb.com/title/tt1221139/,https://m.media-amazon.com/images/M/MV5BMzEwYTkxOTYtN2NkMC00ZDQ0LThhMDQtMTdhMjMyNjhjZDI0XkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2008,False,False,True,False
tt1225901,90210             ,http://www.imdb.com/title/tt1225901/,https://m.media-amazon.com/images/M/MV5BMTMxNzE4OTE2OV5BMl5BanBnXkFtZTcwNDQxMTY4MQ@@..jpg,2008,False,False,True,True
tt1227787,London River  ,http://www.imdb.com/title/tt1227787/,https://m.media-amazon.com/images/M/MV5BMTQwNDg2OTkyMl5BMl5BanBnXkFtZTcwNzc5NzAxNw@@..jpg,2009,False,False,True,False
tt1229238,Mission: Impossible - Ghost Protocol  ,http://www.imdb.com/title/tt1229238/,https://m.media-amazon.com/images/M/MV5BMTY4MTUxMjQ5OV5BMl5BanBnXkFtZTcwNTUyMzg5Ng@@..jpg,2011,True,False,False,False
tt1229822,Jane Eyre  ,http://www.imdb.com/title/tt1229822/,https://m.media-amazon.com/images/M/MV5BNjU0Mjc0NzU3NF5BMl5BanBnXkFtZTcwMTU4OTkwNA@@..jpg,2011,False,False,True,True
tt1231583,Due Date  ,http://www.imdb.com/title/tt1231583/,https://m.media-amazon.com/images/M/MV5BMTU5MTgxODM3Nl5BMl5BanBnXkFtZTcwMjMxNDEwNA@@..jpg,2010,False,False,True,False
tt1232776,Fish Tank  ,http://www.imdb.com/title/tt1232776/,https://m.media-amazon.com/images/M/MV5BMTc1NTk4MzkxOF5BMl5BanBnXkFtZTcwNDkxMDAxMw@@..jpg,2009,False,False,True,False
tt1232831,Kurôzu zero II  ,http://www.imdb.com/title/tt1232831/,https://m.media-amazon.com/images/M/MV5BNWZhNzViZDktMjJiMy00YmZhLTkwYmMtZDk5YWZmMjQyMzllXkEyXkFqcGdeQXVyNjUwMTQ4NjE@..jpg,2009,True,False,False,False
tt1234654,Greenberg  ,http://www.imdb.com/title/tt1234654/,https://m.media-amazon.com/images/M/MV5BMTU4MzY4OTY0NF5BMl5BanBnXkFtZTcwOTc3OTQwMw@@..jpg,2010,False,False,True,True
tt1234721,RoboCop  ,http://www.imdb.com/title/tt1234721/,https://m.media-amazon.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@..jpg,2014,True,True,False,False
tt1235448,The Thaw  ,http://www.imdb.com/title/tt1235448/,https://m.media-amazon.com/images/M/MV5BYjA3NDBiMmEtZTUxNC00OWI4LWFkYTQtNzVmNDU0MTkwZTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2009,False,True,False,False
tt1244754,Conviction  ,http://www.imdb.com/title/tt1244754/,https://m.media-amazon.com/images/M/MV5BMjEwNzUzNTk0Ml5BMl5BanBnXkFtZTcwMDE1MTk1Mw@@..jpg,2010,False,False,True,False
tt1247692,Shrink  ,http://www.imdb.com/title/tt1247692/,https://m.media-amazon.com/images/M/MV5BMTk1OTU1OTM3NF5BMl5BanBnXkFtZTcwNDMwMjU2Mg@@..jpg,2009,False,False,True,False
tt1248444,The Man in the Outhouse             ,http://www.imdb.com/title/tt1248444/,https://m.media-amazon.com/images/M/MV5BMTg4NTc0NjI4N15BMl5BanBnXkFtZTcwNTcyMTE5MQ@@..jpg,2008,False,False,True,False
tt1250777,Kick-Ass  ,http://www.imdb.com/title/tt1250777/,https://m.media-amazon.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@..jpg,2010,True,False,False,False
tt1251757,Middle Men  ,http://www.imdb.com/title/tt1251757/,https://m.media-amazon.com/images/M/MV5BMDYyZDAxMzMtM2I5Ni00Y2U1LTgwZDQtZmNlYzc4YzI2NGVmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,2009,False,False,True,False
tt1258120,L'armée du crime  ,http://www.imdb.com/title/tt1258120/,https://m.media-amazon.com/images/M/MV5BMjI0NjczNjQxMV5BMl5BanBnXkFtZTcwMDY1MDMzNA@@..jpg,2009,False,False,True,False
tt1259571,The Twilight Saga: New Moon  ,http://www.imdb.com/title/tt1259571/,https://m.media-amazon.com/images/M/MV5BMTI3MjE3NDIxNF5BMl5BanBnXkFtZTcwODM3NTY5Mg@@..jpg,2009,False,False,True,False
tt1259573,Red Riding: The Year of Our Lord 1983  ,http://www.imdb.com/title/tt1259573/,https://m.media-amazon.com/images/M/MV5BYTliNTgwNmQtNjdmMy00YTUwLTg1MWItZGUxZTExZDg3ZGJjXkEyXkFqcGdeQXVyNzI1NzMxNzM@..jpg,2009,False,False,True,False
tt1259574,Red Riding: The Year of Our Lord 1974  ,http://www.imdb.com/title/tt1259574/,https://m.media-amazon.com/images/M/MV5BNzQ3N2IyZDgtZTc2NC00NGY3LThiY2QtNTBjMWYyNzI2MjdhXkEyXkFqcGdeQXVyNzI1NzMxNzM@..jpg,2009,False,False,True,False
tt1262981,World's Greatest Dad  ,http://www.imdb.com/title/tt1262981/,https://m.media-amazon.com/images/M/MV5BNDZhMThjMDMtYTY4Mi00YmVjLTgxZDYtZDQzZjdmNjNhZGVmXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,2009,False,False,True,False
tt1263670,Crazy Heart  ,http://www.imdb.com/title/tt1263670/,https://m.media-amazon.com/images/M/MV5BMTU0NDc5NjgzNl5BMl5BanBnXkFtZTcwNzc0NDIzMw@@..jpg,2009,False,False,True,True
tt1270798,X: First Class  ,http://www.imdb.com/title/tt1270798/,https://m.media-amazon.com/images/M/MV5BMTg5OTMxNzk4Nl5BMl5BanBnXkFtZTcwOTk1MjAwNQ@@..jpg,2011,True,True,False,False
tt1273721,Here Kitty             ,http://www.imdb.com/title/tt1273721/,https://m.media-amazon.com/images/M/MV5BMjE3NTcwNTY5MV5BMl5BanBnXkFtZTcwMDA1NzA0Mg@@..jpg,2009,False,False,True,False
tt1275863,Love Aaj Kal  ,http://www.imdb.com/title/tt1275863/,https://m.media-amazon.com/images/M/MV5BODVhZWEyOGYtN2E4MC00MTMyLWJmM2ItNTFlNWVlZmYyMTg4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg,2009,False,False,True,True
tt1276419,En kongelig affære  ,http://www.imdb.com/title/tt1276419/,https://m.media-amazon.com/images/M/MV5BMTg3MDE4MTQ4NF5BMl5BanBnXkFtZTcwNDgwNDYyOA@@..jpg,2012,False,False,True,True
tt1279935,Date Night  ,http://www.imdb.com/title/tt1279935/,https://m.media-amazon.com/images/M/MV5BODgwMjM2ODE4M15BMl5BanBnXkFtZTcwMTU2MDcyMw@@..jpg,2010,False,False,False,True
tt1280591,Pie             ,http://www.imdb.com/title/tt1280591/,https://m.media-amazon.com/images/M/MV5BMTY2NDUwMzUwNl5BMl5BanBnXkFtZTgwMjIzNjc3MjE@..jpg,2008,False,False,True,False
tt1288638,Dasvidaniya  ,http://www.imdb.com/title/tt1288638/,https://m.media-amazon.com/images/M/MV5BZWU3ZTU2OGUtZGJlYS00Yjc5LTk0ZTctOGZkZGZmODkxYmVmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@..jpg,2008,False,False,True,False
tt1291182,Davat  ,http://www.imdb.com/title/tt1291182/,https://m.media-amazon.com/images/M/MV5BYTQ5ZGE1ZDgtMjA0ZC00MjZiLThkZDItYzE5Y2M1NjNmNzk5XkEyXkFqcGdeQXVyMzU1OTM4NDU@..jpg,2008,False,False,True,False
